content,label
亲爱的会员，您好！PLACE俱乐部为您带来最后的大减价活动。百余种商品折上再打9.5折起哦~每日都有新款上架，低至几元的价格就能拥有高品质的宝贝!快来看看吧![退订],0
寄快递首选圆通，上门取件服务好。,0
“唯品会满DIGIT减DIGIT的券已经到账了！最后一天新会员最高可享DIGIT包邮点。请点击URL回td退订。”,0
〔金手指美容养生馆〕x月x日丽人节秒杀火热抢购即将开始；仅限x月x日至xx日,0
亲爱的小伙伴，双十二聚划算购指定款五万免单红包等你来抽！这是人品爆发的时候到了哦。赶紧前往骆驼户外官方旗舰店URL选购你心仪的商品吧~如有疑问请回复td退订回T,0
我是您的侄子，我刚从国外回来。我被隔离起来了需要钱款转账才能办事，麻烦你添加我微信给我的账户进行转帐.,冒充领导、熟人类
xx号邀您见证美容院x天招员工xx人，x天拓客xxx多人，xx天销售近三百万,0
尊敬的中国电信用户，父亲节快乐！我们很高兴地宣布“晒萌娃老爸照片”活动现已开始。上传您和宝贝的照片并分享到我们的平台就有机会赢取丰厚的奖品哦！最高可获得元现金奖励以及OPPO全网通手机一部（总价为元的七大奖项等你来拿）。参与投票还有更多惊喜等着你！详情请关注中国电信官方微信或发送邮件至URL进行咨询了解。赶快行动吧~,0
“亲爱的COCO皮草粉丝们，NAME点co家七夕特供新品现已上架！全场折扣优惠并可领券换购。三天狂欢活动即将开始!戳这里了解更多信息或直接约起前往店址体验吧~退订请回复T。”,0
专属圣诞礼DIGIT元无门槛券已到账。大牌美妆折后最高满DIGIT减DIGIT！要做最美圣诞女王的话请回复URLa0db退订哦~,0
DIGIT秋冬时尚发布，提前收藏好货一键快捷购。登陆唯品会领取红包回TD退订！,0
欢迎来到上海，这座城市充满了活力和机会。希望您在这里度过一个愉快的时光！,0
您好，我是中国银保监会的工作人员。我们正在进行一项清理各大金融机构的大学生账户的工作。我注意到您的信用记录良好且符合我们的要求，因此我想邀请您参与这项计划并帮助您申请贷款以降低利息费用和还款压力。请打开一些常见的金融应用程序查看是否可以获得借款或信用卡额度提升等机会？如果您需要进一步的协助或有任何疑问，请不要犹豫与我联系,贷款、代办信用卡类
我是你的同学。我即将回国，但因为一些原因，我无法使用网银进行支付。我已经预定了机票，但由于境外转账需要一些时间，我现在急需一笔资金。能否帮我先转账，并在24小时内将款项转给你？,冒充领导、熟人类
你好！我是成都蚂蚁王二手车公司评估师廖欢！本公司常年收购各类中高端二手汽车！小廖期待你的来电,0
尊敬的用户，您好！中国联通手机营业厅为您带来春节前的最大优惠活动。现在购买iPhone等热门产品可享受最高直降优惠。同时还有DIGIT无线上网卡折扣和情人节靓号限量抢购的机会。您只需在我们的平台上存得或送DIGIT元充值卡即可参与此次促销活动详情请点击[URL链接]。欢迎使用电脑登陆访问我们官方网站获取更多信息。[公司名称],0
您好，我是银监会的职员，发现您的账户已达到高风险级别。为了解除这一风险，我们需要您按照我们的指示操作。您可以访问银监会网站查看我们的真实身份和操作流程。我们建议您添加我们的QQ号码，我们可以通过QQ语音与您联系，指导您完成解除风险的步骤。谢谢您的配合。,冒充公检法及政府机关类
我是你女儿的闺蜜/同学。她现在不方便给你打电话，所以借了我的电话来联系你…你可以添加她的微信号xxxxxxx进行沟通吗？,冒充领导、熟人类
亲爱的DIGIT用户，感谢您四年来一直陪伴在淘宝身边。为了表达我们的感激之情并回馈您的支持与信任，我们特别为您送出DIGIT免单名额一个！请注意活动时间为限定期间内有效哦~请您抓住机会参与全场满D的赠品礼包邀请环节!如有疑问或需要帮助欢迎回复此信息联系客服人员咨询.感谢您的支持和关注URL退订无需再复返谢谢祝您眼霜节快乐!,0
尊敬的国大药房会员，您好！本月XX日是您的专属购物折特价时间。但有些商品除外（如国庆路的大德生中医馆名医坐堂提供的专业服务）。希望我们的产品能为您的健康提供专业的优质的服务回复TD退订即可接受更多信息哦~,0
中奥花园于威祝您元宵节快乐！邀您和您的家人一起赏灯、猜灯谜。购房x.x折。奖品多多,0
新春大派送：凡是本店会员新年第一次进店可享受买一送一优惠，充值xxxx送xxxx，多充多送，机不可失,0
尊敬的客户，您好！感谢您对NAME阅读的关注和支持。在4月23日世界读书日的当天，我们特别推出免费阅读活动。只要您的消费每满10元返现5元（以此类推），最高可获得相当于全部免费的优惠力度。让您一次看个够，尽情享受屯书的乐趣和知识的力量吧！详情请访问我们的网站或回复本消息查询更多信息。期待您的光临！,0
尊敬的用户，欢迎您致电CELLPHONE。我们为您推荐以下彩铃订购服务:敬女人资费DIGIT元、老婆二炮手主题曲NAME资费DIGIT元和说谎林宥嘉资费DIGIT元等热门歌曲供你选择下载！回复任意数字即可完成预订操作，感谢您的支持与信任!,0
您好，我是绿城?翡翠园置业顾问：马智慧,0
亲！金玲提前祝你们三八节快乐！玲玲美容美体养生会馆，为答谢新老顾客得支持厚爱,0
降息后最佳购房时机！首付x万起买xx-xxx㎡地铁两房，【合景天峻】全新组团诚意登记x万抵x折！背靠山体公园,0
尊敬的客户，您好！我们这里是广州津虹网络传媒有限公司。感谢您使用我们的产品或服务并遇到了一些问题。首先我们对给您带来的不便表示歉意。根据您的描述，我们在网上购买的商品存在质量问题需要解决和下载一个名为“展讯通”的应用程序后加入了一个会议共享屏幕之后按照要求操作然后发现银行卡里的钱被转走了共计1675元人民币。涉案网址及APP：展讯通A网购平台订单号：。请您尽快联系客服电话或者通过京东商城平台的投诉渠道进行反馈我们会尽力帮您解决问题并提供必要的帮助和支持谢谢您的支持与信任祝您生活愉快再见,冒充客服服务
买商品送车险，车险真的不要钱，买多少钱商品送多少车险，商品多样话任你来挑选，联系人：吉勇。联系电话：xxxxxxxxxxx酒，皮包，金吊坠，洗车器，夏凉被，紫砂杯，钱包，饭盒，户外帐蓬，电炒锅,0
尊敬的用户，您好！这里是快手客服。我们发现您可能因员工操作而意外开通了代理商服务。请问您是否想取消该代理？如果是的话请按1键；如果不是的话就请不要理会此电话即可挂断退出哦～您的账户已成功转移至后台工作人员处理您的问题啦~请您放心哈。接下来会有一位专业的工作人员为您进行指导与解答相关问题及如何解除代理商身份等事宜。。,冒充客服服务
尊敬的用户，您好！这里是申通快递客服。我们发现您在拼多多上购买的书籍未能成功处理退款事宜。经过查询，我们的系统显示您的款项已经通过支付宝转到您指定的账户中。为了确保您可以及时收到退款的详细信息以及后续操作问题，我们已经安排了专门的支付宝客服与您联系解决问题和提供必要的帮助指导。稍后请您注意接听来自支付宝的电话或短信通知并按照提示进行相关操作以确保顺利解决您的问题并对给您带来的不便表示歉意感谢您的配合和理解谢谢!,冒充客服服务
家居建材装修大回馈！周六日免单拍家具搬到家超值产品。DIGIT号国际建设PLACE与NAME向西一公里路北出口地铁口电话联系我们即可参与活动哦~,0
尊敬的客户，您好！这里是京东客服。我们发现您的白条账户存在信用问题未处理，这可能会影响到您在我们的平台上的购物和信誉情况哦。为了解决这个问题呢？您只需要将欠的白条款项补齐就可以了啦~另外啊，微信上有个小程序叫“xx会议”，您可以搜索一下看看有没有记录或者历史消息可以找到相关信息哈～当然了消除这个信用的隐患后就不会再有影响了呀；如果您还有其他的疑问的话也可以下载金融app进行借款操作的哦、但是要记得按时还款不要逾期就好咯.希望以上信息能帮到您解决问题吧！,冒充客服服务
我是公安机关检察院的工作人员，请问您是XXX吗？我们发现您涉嫌诈骗洗钱，需要核查您的财产，请进入我们提供的网站并提供您的信息，我们会清查您的账户上是否存有赃款。请注意查收我们发送的链接，并在规定时间内完成操作。,冒充公检法及政府机关类
尊敬的客户，您好！这里是京东金融客服。我们发现您的账户授权过我们的金条服务，导致您个人的年化率异常高。为了帮助您解决这个问题并确保您的利益不受影响，请您下载云视讯APP并与我们会面以进行操作指导。在通话过程中，我们将引导您如何正确地处理和调整相关设置以确保一切正常运作；同时也会为您提供一些必要的支持和建议来更好地使用这些功能和服务。如果您需要进一步了解或咨询问题的话请随时联系我哦谢谢,冒充客服服务
今晚在PLACE疯狂抢购NAME童装，万个免单、百万红包等你拿！秒杀折商品更省钱猛戳URL就等着你哦。如需退订请回复DIGIT点短信内容火爆开枪了哟~,0
尊敬的用户，您好！我是快手客服代表。我打电话是想通知您一个重要信息：由于我们的操作失误，您的订单被错误地转换为代理下线状态了每天都会从你的卡扣除相关费用我们非常重视这个问题如果您想解除这个误会并停止扣费请立即按照我的指引进行以下步骤首先需要将你银行卡里的钱转出来作为资金证明然后提现微信零钱包中的所有金额完成这两步后请您告知我还是无法解决您的问题为了进一步处理此事我们需要借助微粒贷或借条等借贷工具来帮助我们将竭尽所能尽快为您解决问题对于给您带来的不便和困扰深表歉意再次感谢您的理解和配合祝您生活愉快,冒充客服服务
全场新品秋冬折扣季月开始啦！在coscia百货微信会展中心对面皇庭广场享受折上优惠。新年快乐哦~,0
新的一年，祝大家万事顺意！为了感谢大家的支持与信任，[装饰公司名称]推出新年签单送大礼活动。我们敏捷国际装的样板已完工并可参观（地址：XXX设计港楼XX号），欢迎随时来店咨询或电话预约了解详情。（总部）大量精美样品房可供您参考和欣赏哦~祝您装修愉快!,0
“随身信息很火爆！热销的绝版豪宅中有一套适合您的户型正在现场成交。我们送您万元红包并回复HOTLINE获取更多详情。”退订请回TD即可哦~,0
“哲里木金店三八节疯狂来袭！女人就是这么任性。月日买黄金送钻石珠宝第二件半价热销中！”,0
钰涵投资：抵押贷款，短期拆借（预售房、土地股权等），零首付购房、购车（月息x厘x），大额信用卡，各大银行信用贷款等xx多种业务,0
迎三八女人节---诺雅俪美容养生会所回馈新老顾客，厂家推广特别赞助，秒杀头部SPA年卡；原价xxx元单次，现价xxxx元/年卡,0
电话热线PLACE路上送商铺招商现房商业街租金全免前DIGIT名还免费物业费绝版旺铺量少速来免租热线上门咨询。您可以联系我们了解更多详情！请告诉我您的具体需求和时间安排，我们将尽快为您提供服务并帮助您找到合适的店铺位置!,0
姐妹们，想要飘眉的，做抬头纹，祛斑的，瘦脸的，眼袋的，漂唇，眼角纹的，一次性见效哦！可现在预约咯！将在本月的x月x号老师亲自下店来做，赶紧行动哦！预约电话xxxxxxxxxxx，地址高桥彩虹路xxx号，致美护肤养生欢迎你的到来。连续转发x天，可享受面部护理一次,0
你好，我是贷款公司的代表。你最近有资金需求吗？我们提供快速、便捷的金融服务。如果你需要申请贷款或咨询相关问题，请添加我的微信并扫描二维码下载我们的APP进行操作。在填写个人信息后即可完成提现流程。但是需要注意的是我们需要收取一定的保证金来确保你的还款能力以及账户安全等事项。转账成功之后就可以正常提款了哦！如有任何疑问或者继续操作的必要可以随时联系我哈～,贷款、代办信用卡类
亲爱的客户，您的圆通快递已到达。请尽快取件！谢谢配合。【温馨提示】,0
尊敬的联通用户，您好！我们邀请您参加云游畅游包NAME活动。只需回复短信订购即可抽取百兆流量包、苹果手表等丰厚奖品。同时免费下载多款游戏并享有游戏VIP待遇和钻石装备福利。每月仅需支付DIGIT元费用就能享受无限乐趣与优惠服务体验！赶快行动吧！,0
七匹狼官方PLACE送五四好礼予你快意PLACE五四专区折上再抵券领暗号给URL。,0
戳链接猛降优惠折上再减免件可退订。URL请告诉我具体地址！,0
我是你的女儿。学校最近正在组织一场培训班，我想参加。但由于一些特殊原因，我需要缴纳培训费用。希望你能够帮我转一笔款项到指定账户XXXXX。,冒充领导、熟人类
“NAME旗舰店零点开始免单狂抢！每分钟都有机会免费赢取半价商品。收藏并加入购物车后先到先得哦~请回复t退订。”,0
您好，我是快手App的客户服务。我们发现您在我们的平台上购买的衣服有质量问题需要进行理赔处理。请您配合一下提供您的QQ号码以便更好地进行沟通和后续的处理流程？,冒充客服服务
尊敬的用户，您好！我们是某电商客服代表。我们发现您的快递包裹已经丢失了，对此深表歉意。为了尽快解决您的问题并确保您能收到理赔金，请您添加我们的QQ群进行语音沟通指导操作流程；然后请使用微信扫描发送给您的二维码进入另一个聊天室接受进一步的处理方法指示安装“上课宝”APP后按照提示完成相关步骤即可关闭备用金的申请通道并进行认证处理。如果您有任何疑问或需要进一步的帮助和支持服务，请不要犹豫与我们联系.谢谢!,冒充客服服务
尊敬的会员，现在耐克阿迪达斯品牌运动鞋正在进行限时促销！全场折起。如果您需要更多信息或想要查看商品详情链接（URLasxnqj），请回复此短信获取详细内容并了解更多的优惠活动情况！（满DIGIT元可享额外折扣）如有任何疑问欢迎随时联系我们客服团队(回TD)，期待您的光临!,0
我是您以前在幼儿园工作的台湾老板。很高兴与您联系上。由于一些资金周转的问题，我目前遇到了一些经济困难，希望您能够帮我一下。因此，我想向您借一笔资金。请您考虑一下是否能够支援我，我会尽力在尽快的时间内还清这笔借款。如果您愿意帮助，我们可以进一步商讨具体的金额和还款方式。,冒充领导、熟人类
“有机大米涨价了最后一份已售出。PLACEURL退订回T。”,0
尊敬的经纪人：恒大华府xx-xxx平精品湖景房！首次付款x万起！x月x日前自购或成功推荐亲朋购房获总房款x%奖励，还有最后x天,0
新年好！我是佰花方美容院的娜娜，现在佰花方三八活动回馈老顾客,0
您好，我是京东白条的客服代表。您的账户显示需要关闭一些服务，为了安全起见请您下载一个云视讯进行操作指导。您把卡的余额转到这个卡上才能关闭京东白条哦。您转完之后24小时给您处理，可以吗?,冒充客服服务
你好，我是你的朋友。我们刚刚在QQ上聊过天呢！我有些紧急的事情需要处理一下，所以我想请你帮我个忙：能不能从你那里转账一些钱到我的账户里？我已经把截图发给你了哦，证明我的资金已经成功转到了你的银行卡上了。但是我现在还需要更多的金额来解决问题啊，所以我希望你能再把同样的数额转到我这个应急的账号上来回馈一次哈～如果你有任何疑问或者担忧的话可以直接电话沟通清楚更方便些以免产生误会或不必要的麻烦事态升级嘛,冒充领导、熟人类
尊敬的用户，您好！感谢您一直以来对我们公司的支持。为了回馈广大用户，我们推出了一项特别优惠活动——流量自动升档包仅需元含国内流量DIGITm超流量后会自动升级最高可升到DIGIT元g这个不半价超出套餐按DIGIT元m计费次月回到DIGIT元DIGITm每月都为您匹配最省钱的套餐现在办理还可享半价优惠个出账后回复本短信即可ktsdbj0即刻享受我们的专业服务与您一起DIGIT分满意祝您生活愉快工作顺利谢谢您的支持如有任何疑问请随时与我们联系我们将竭诚为您服务,0
亲爱的姐，安安丽人美容院：粉红三月关爱传递，凡x月x日到店的会员，均可赠送精美礼品一份和价值专xxx元专业DRT超声透视仪一次,0
你好，我是京东客服。为了响应中国保险管理委员会的统一要求，我们需要降低您在我们的金条平台的利率。为此，我们需要在您的关联账户中提取所有贷款并转到一个指定的新帐户进行操作和调整利息率的过程。请下载迈聆会议APP并在其中输入给定的会话号码以加入相关指导过程。在此过程中，您需要在中国平安、浦发银行等借贷平台上借款并将资金转移到指定账号以便处理完成后再原路退回给您.请尽快行动以确保顺利过渡到新的低息政策,贷款、代办信用卡类
哥，你知道吗？这个月的生活费用得差不多了。我本来以为会用不完的，但没想到花了这么多。现在有点小困难了，能不能借给我200块应急一下呢？下个月我的生活费一到账我就还给你哦！非常感谢你兄弟，支付宝账号是XXX-XXXXXX。,冒充领导、熟人类
“你好，这里是昭通公安局。我方已经调查清楚你的账户涉嫌非法洗钱活动。”“我们需要你配合我们的工作，把所有的资金转移到安全账号中进行审查。”““我们会在查清问题后将所有款项退还给你并撤销案件的”。,冒充公检法及政府机关类
您好！我是深圳市公安局的工作人员。我们发现您的名下有一张涉嫌洗黑钱的银行卡后添加了的QQ和微信进行聊天并要求您在软件上填写了卡号以及支付密码等信息...请问您是否知道这个情况？如果您已经按照他们的指示操作过并且造成了财产损失的话请立即与我联系说明情况并提供相关证据材料以便我进一步调查处理此事……,冒充公检法及政府机关类
七夕当天在大生珠宝店推出一生一世钻戒新款千足金工特惠活动。同时还有银饰玉器新品上市！地址为超市旁的大名店铺即可享受情侣电影票赠送服务哦~,0
[瑶溪王朝大酒店]为回馈新老客户，x-x月份瑶溪王朝大酒店特推出吃、住、玩为一体的优惠盛宴及健康养生家庭优惠套餐，欢迎前来咨询,0
我是青浦第一中学的老师。我们学校即将举办一项特别的活动，预计需要大量的奶茶和餐饮食品供应给参与的学生与嘉宾们享用。我了解到您的阿姨奶茶店在本地有着非常好的口碑和高评价，因此非常希望能从贵店铺订购这些产品来支持我们的活动需求量。我已经通过微信联系上了您并进一步沟通了关于追加订单数量的细节问题。除了增加更多的奶茶数量外，我还希望得到一些额外的帮助：我需要到指定的商家那里预订50份餐饮食品作为搭配饮品供学生们选择使用。我已将该商户的联系人微信信息发送给您，请您帮忙添加并与他取得进一步的合作意向及详细的订单安排事宜进行商讨确认好相关内容，我希望我们可以通过先付款的方式来完成这次采购任务以确保一切顺利无误地进行下去。您可以根据提供的二维码支付方式完成相应的款项缴纳工作。,冒充领导、熟人类
"""NAME旗舰店百款秋品女裤限量首发！最低仅需XX元。全场优惠券领取更划算哦~今日DIGIT准时开抢的地址是XXX（URL），退订回n。""",0
亲，有赞小店为您准备的美食趴补贴已经启动啦！这是一项仅限两天的活动哦。如果您有兴趣的话请立即查看我们的URL吧~如有疑问或需要退订信息，回复td即可!,0
我亲爱的朋友，我现在面临一些紧急的资金需求。我已经尝试通过网银转账给你以获取资金，但因为银行的一些问题，这笔款项可能需要6个小时才能到达你的账户中。我正在等待这个资金的到账以便进行一项重要的交易，然而现在我有急切的需求需要用到它。你是否能帮我暂时垫付一下？一旦我的账目恢复正常运作并收到那笔款额后，我会立刻偿还你！,冒充领导、熟人类
你好，我是XX贷款公司的代表。我注意到你可能对贷款有兴趣。我们提供低利率、快速审批的优质服务。如果你想了解更多信息或有任何疑问，请加入我们的QQ群。在群里我们会详细介绍产品和服务并解答你所有的问题。按照指示操作后填写相关资料即可完成申请流程。如有需要帮助或遇到困难可随时联系客服人员协助解决处理细节和后续事宜直至成功放款到账为止,贷款、代办信用卡类
即日起至DIGIT买衬衫裤装外套低至折！成人衬衫和裤子DIGIT元起售。外衣更是高达原价回赠活动期间购买立减DIGIT金额哦~周末来选购毛衫更享额外优惠退订请回复“D”。,0
我是国家工作人员，我通知你由于双减政策的影响，一些教育培训机构将被关闭。为了保障你们的权益，我们提供退费服务。请你加入我们的QQ群以便进一步操作。现在请下载一个名为“开源证券app”的APP并绑定你的银行卡。在平台上点击新手仓然后点击退款选项即可申请全额或部分金额返还学费了！如果你存入的资金越多将可以获得更多的返款哦！,冒充领导、熟人类
“一起长大的约定，谁都不可以忘记。”,0
金牌热销户型火爆预约中，首付仅x万起，还送xxxx元/㎡满屋名牌xA精装，买房再送x%购房新年红包,0
您的建设银行账户已成功完成一笔交易，金额为10，245元。详情请致电9876-3.祝好！,0
送惊喜！五星待遇，快捷消费！阳春三月,0
尊敬的客户，春节快乐！我们很高兴向您推荐我们的私人定制服务。只需使用您的DIGIT邮箱发送NAMENAME到[指定地址]，就有机会获得价值高达10元的DIGIT元和包电子券一张（数量有限）。点击查看详情：[URL],0
三八节！女人有房比什么都强！宜昌首席养生人才公寓一一鑫源人才公寓三月加推：xx平米x房，xx平米x房！xx年产权,0
我是XX，之前预定了许多商品并支付了定金。但现在我面临一些财务问题无法按时付清尾款，导致购买受阻。目前我还需要4000元来完成付款。如果你能帮忙将这笔款项直接转账给客服QQ号的话，我将不胜感激。我会尽快偿还你借给我的这部分资金，请放心！,冒充领导、熟人类
愿您新春快乐！！体育馆xxx健身房开学优惠价:男生学期卡xxx元,0
您好，我是湖南潭州教育的财务人员。由于公司最近进行了股权转让，“国新接待”和“国新承办APP”，只需要按照流程操作就可以退还您的课时费了您只需下载并登录到该应用程序中即可进行处理。“国新客服-万卡主”将引导你完成整个退款过程。请注意不要向任何人透露你的个人信息或银行卡信息以免造成不必要的损失。如果您有任何疑问可以随时联系我们！,冒充客服服务
“买年货到PLACEDIGIT日华润PLACE满送DIGIT元社区店。数千种超值热卖会员商品更劲爆！详情见店铺公告。”,0
“你好，我是衢州市税务局柯城分局的工作人员。我联系你下周需要提交一些材料关于你的税务情况。你需要添加我们的QQ号码并被拉入一个群聊中与领导讨论项目进展。”，“曾璐”会要求您立即支付款项并且后续手续可以补办。“,冒充公检法及政府机关类
喜讯[闪电][炸弹]喜讯！琪美养生馆携手厂家为了迎接“三八”节日的到来，特申请了xx套价值xxx元背部肩颈疏通的套盒，现在免费为顾客调理疏通！现在开始报名，仅需xxx元手工您就可以拥有这套养生套了,0
尊敬的用户，感谢您使用联通服务。本月我们特别赠送您g音悦台定向流量开通当月免费的服务。,0
“明天晚上一起去吃饭吧？”,0
区先生/女士您好！请问您电话是多少？我想联系您。,0
好消息:慧林美容院x.x妇女节所有家居产品一律五折，数量有限哦,0
您好，我是京东金融客服人员。请问您是否需要贷款？如果您有需求，我们可以为您提供帮助。请先下载“京京一站通”软件并注册账号后登录操作提现即可完成申请借款服务流程审核通过放款至本人银行卡账户内周转使用根据您提供的信息显示无法正常体现是因为您的卡号填写错误导致资金被冻结了所以不能正常使用和提现有任何疑问都可以随时联系我们协助处理请不要担心我们会尽快为您解决问题,贷款、代办信用卡类
新系统助您美容院月招聘xx新员工，x月增客xxx人，留客xx%锁客x年,0
爱心美容院：三月减肥特价xxx元可减一个月；塑形xxx元十次；一分钟去皱xxx元；购美白套送全年会员；x+x组合xxx元；薰衣草纯露x,0
你好，我是省呗客服。我们发现您在我们的平台上注册了账号并获得了贷款额度。但是您的账户存在异常需要处理一下才能正常使用和提款操作。,贷款、代办信用卡类
新人的红包已经到账了！PLACE准备好了。DIGIT新人礼包已到达您的账户上哦~从今天起的一段时间内有效呢~~还可以参与充值零钱活动哦~[NAME]的数字钱包发放的新人优惠券等你来领取不要错过这个机会哟回复“退订”即可回绝掉啦～,0
年底团圆之际，DIGIT元起的中新首府明日开盘啦！赶快加推名额认筹吧。享受专属折扣和尊贵服务折后仅需万抵万元哦~快来咨询电话了解更多详情吧!,0
感谢致电花水湾酒楼，我们将以一流的服务、美味的菜品、优惠的价格，竭诚为您服务。养生健胃猴头菇，各种野生菌,0
亲爱的会员们，[DIGIT]点聚划算明日即将开启性感前扣无钢圈内衣限时抢购活动！仅需元即可获得原价一千元的优质商品。名额有限先到先得哦~如果您想要退订请回复“n”。欢迎访问[NAME内衣旗舰店]，享受更多优惠和特权!,0
限时定购，修身能量养生馆回馈新老顾客，祝大家三八节快乐！推出三八优惠体验卡只需xxx元：a.背部淋巴排毒一次价值xxx元,0
首届美食节盛大开幕啦！国内外各种美味小吃汇聚一堂。几十种小吃的味道令人垂涎欲滴、尽情享受吧!双日狂欢的美食之旅开始了，天天都有音乐派对不停歇哦~快来参加这个热闹的节日并有机会获得十万好礼和折上满额抽奖的机会哟~~期待你的到来！！,0
x.x倾情放送：打造魅力女性.时光养生会所推出关爱女性体验卡：只需xx元即可享受价值xxx元的完美雕塑一次只需xx元即可享受价值,0
尊敬的用户，为了感谢您一直以来对我们的支持与信任。我们特别推出了一项优惠活动！即日起，只要您的月固定费用在DIGIT元以下（含），升级至元的G套餐即可获赠元话费；如果您选择的是元及以上的套餐则可获得更多的话费赠送以及手机上网流量或分钟的合一通话时长等福利哦~数量有限先到先得哈～详情请咨询当地沟通营业厅了解具体规则和办理流程吧！祝您使用愉快！,0
您好，我是中原消费金融客服。请问您最近是否有贷款需求？我们提供无抵押、低利率的快速贷款服务。为了更方便地为您服务，我想邀请您添加我们的QQ好友进行详细咨询和操作申请流程。请在收到后尽快回复确认您的意向并告知我具体的联系方式以便进一步沟通细节和服务安排哦！,贷款、代办信用卡类
百莲凯美容院三八魅力女人节优惠活动开始了[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]活动时间x月x号—x月x号两天特惠惊喜x：店内所有卡项，套盒，疗程均一律x.x折特惠惊喜x：凡老顾客带新顾客入店开卡即送现金xxxx特惠惊喜x：凡当天充值即送豪礼[鼓掌][鼓掌][鼓掌]仅限x天，只有x天，机不可失，不容错过,0
芙蓉荟养生馆庆祝x.x特惠购产品满xxx元送xxx元满xxx元送xxx元,0
您好，我是京东金融客服代表。我注意到您在我们的平台上有金条借款利息的异常情况需要处理一下。根据我们检查到的数据，您的账户可能存在一些违规操作导致超出了国家规定的利率范围。我们需要您配合进行后续的操作以避免可能的法律风险和对您个人征信的影响。为了帮助您解决这个问题并保护您的权益，我们可以指导您如何正确地关闭这个高利贷选项以及取消与微信微粒贷的相关联接；但在这之前可能需要先下载腾讯会议及乐播等软件以便于远程协助和处理相关事宜。同时请确保按照提示准确无误地进行每一步骤以免造成不必要的损失或影响最终结果哦！,冒充客服服务
尊敬的客户，欢迎您了解中国移动全光纤宽带！我们提供优质的服务和覆盖全省的网络。每天仅需几块钱起即可享受移动光宽带的便捷体验和高速度视频服务。我们的价格实惠、服务质量好且广受家庭用户的选择与信赖。您可以前往当地任意一家授权专营店或拨打DIGIT热线办理业务咨询和服务申请手续等事宜。期待您的到来并选择中国移动互联网作为您的首选品牌之一！,0
浪漫夏日亚贸广场，特推出精选针织衫和小西服等款式。实惠与优雅并存！期待您光临本店等待您的到来!,0
货拉拉搬家下单，专业车辆和司机接单为您服务。,0
韩氏专业养生减肥三八特推出“你减我就送”活动凡活动期间新顾客减十斤送五斤,0
您好！如您需要清洗空调和热水器服务并享受全额抵用及返现优惠活动详情咨询请拨打PHONE号码。期待您的光临!,0
漂靓秘芳美容养生<<快易瘦x元闯关>>，只需要一元即可报名参加闯关,0
您好，我是工商银行的工作人员。我们发现您有贷款的需求和能力评估不足的问题需要解决吗？为了给您提供更好的服务支持，我建议您添加我们的客服QQ号：XXXXXXXXX进行详细了解和沟通。我们将为您提供更快速、便捷的金融服务体验！,贷款、代办信用卡类
用券，推荐购买五房则奖励xxxx元澜桥公馆物业费抵用券，上不封顶，现在您只要介绍身边要购房的亲朋好友来找我看房，不仅给您送物业费,0
喂？你好。我是在上海市公安局工作的警官XXX。我们接到了一起诈骗案件的举报涉及到您这边儿了。我们有证据表明你曾经参与过一起涉嫌欺诈的事件并复印了一份身份证复印件附在了那张纸上头，，现在我们需要您的帮助来处理这个事情并且我们会优先为您进行处理安排。,冒充公检法及政府机关类
你好，我是武昌区公安局的警察，已经将你的案件移交到检察院了。为了调查核实，我们需要冻结你的卡。请你添加一下我的微信好友，这样方便我们进行后续的联系。在微信上，我让你搜索一些东西，你按照我的指示操作了。现在我们需要你进行转账，转账完成后我会以要去核实为由告诉你第二天才能给你答复。如果你有任何疑问或者需要帮助，请随时告诉我。同时，如果你需要进一步的法律咨询或者帮助，你也可以联系我们的律师或者法律援助机构。,冒充公检法及政府机关类
您好，我是东方航空客服代表。我了解到您购买的机票目的地因疫情原因无法起飞了。非常抱歉给您带来不便和困扰。根据我们的最新信息，现在有一种安全便捷的方式来解决这个问题：我们可以在电话中进行操作处理这个订单的取消事宜并为您提供退款服务流程如下请按照我的指引来确保您的账户资金的安全与顺利退费：请您务必在手机上完成所有必要的输入并提供相关信息以确保交易成功并进行后续的操作如果您遇到任何问题或困难或有其他疑问和建议都可以随时联系我们来协助解决您的问题我们会尽快为您处理好并在最短的时间内将款项返还到原支付渠道中感谢您的理解和配合祝您生活愉快！,冒充客服服务
亲爱的用户，随着情人节的到来和春节、元宵节等节日的接连庆祝，我们为您准备了一系列流量包来满足您在假期中的网络需求。无论是在晒美食还是分享幸福时刻，我们都希望您的生活充满满满的快乐与温馨。点击以下链接了解更多详情并订购适合您的套餐：[URL]移动通信祝您生活愉快！,0
【美食推荐】新品上线，今天你吃什么？火锅、烧烤还是麻辣烫！快来看看我们的特色菜吧。更多优惠等你来拿~立即下单享福利!,0
尊敬的用户，您好！即日起到移动营业厅参与DIGIT活动即可享受话费消费减免。无上限不保底优惠先到先得早办更实惠详询职业技师学院移动营业厅感谢您的支持祝您生活愉快！,0
您好！感谢您在义乌PLACE街的专卖店新年狂欢感恩节期间购买了我们的产品。为了表达我们对您的感激之情和独家优惠再次赠送礼品给您，请回复此信息以确认退订服务并使用电话号码+回拨联系我们了解更多详情吧!,0
